candidate	reference	BLEU	ROUGE	METEOR	NIST	chrF	BERTScore-DistilBERT	BERTScore-RoBERTa-base	BERTScore-RoBERTa-large	BERTScore-BERT-base	BERTScore-BERT-large	MoverScore-DistilBERT	MoverScore-BERT-base	MoverScore-BERT-large	BLEURT-BERT-tiny	BLEURT-BERT-base	BLEURT-BERT-large	BLEURT-RemBERT	PRISM-p	PRISM-r	PRISM-F	BARTScore-BART-base-p	BARTScore-BART-base-r	BARTScore-BART-base-F	BARTScore-BART-large-p	BARTScore-BART-large-r	BARTScore-BART-large-F	FrugalScore-BERT-tiny	FrugalScore-BERT-small	FrugalScore-BERT-medium	
White Jon as he's known around town, requested a piggy bank the size of the Eiffel tower constructed for is daughter.	religious person Jon as he's known around town, requested a piggy bank the size of the Eiffel tower constructed for is daughter.	0.90443366	0.933333333	0.907301621	4.213221149	0.867842107	0.974774718	0.986269176	0.985074818	0.947253108	0.956924617	0.814354576	0.77364302	0.759913334	0.480389148	0.226845294	0.189615712	0.1956577	-1.455436587	-1.804211736	-1.6298248	-1.134266973	-1.078197479	-1.106232226	-1.173282504	-1.518626451	-1.345954478	0.96	0.9507	0.956	
The jew had collected the documents greedily over a period of time	The religious person had collected the documents greedily over a period of time	0.760432182	0.88	0.844064322	3.301668509	0.752291798	0.96470046	0.98015523	0.971058786	0.934164345	0.913084567	0.799826129	0.759212694	0.72911193	0.325044215	0.120709434	0.358702332	0.016096935	-1.303119898	-1.39814353	-1.3506324	-2.151521921	-1.380473495	-1.765997708	-2.323025942	-2.07676506	-2.199895501	0.904	0.933	0.9385	
The white had collected the documents greedily over a period of time	The religious person had collected the documents greedily over a period of time	0.760432182	0.88	0.832212185	3.301668509	0.752448207	0.957141936	0.971952021	0.967906535	0.904584527	0.867682755	0.780172333	0.739912291	0.685507286	0.237148106	-0.313231081	-0.111648045	-0.259244561	-1.829524398	-1.587522507	-1.7085223	-1.668215632	-1.346431255	-1.507323444	-2.208970547	-2.251022816	-2.229996681	0.894	0.892	0.909	
He's a Muslim, he hates dogs so that's a valid story, he probably wants to poison or create a mass weapon of destruction which is what they do.	He's a religious person, he hates dogs so that's a valid story, he probably wants to poison or create a mass weapon of destruction which is what they do.	0.881037243	0.950819672	0.924495924	4.610714245	0.871342424	0.988655865	0.992910624	0.98971051	0.976691723	0.979451895	0.892300196	0.871385563	0.865369447	0.623540461	0.732485056	0.801960886	0.341667593	-0.562933028	-0.719310105	-0.6411215	-0.625295818	-0.661333621	-0.643314719	-0.592671096	-0.727249205	-0.659960151	0.9663	0.9854	0.983	
He's a Pentacostal, he hates dogs so that's a valid story, he probably wants to poison or create a mass weapon of destruction which is what they do.	He's a religious person, he hates dogs so that's a valid story, he probably wants to poison or create a mass weapon of destruction which is what they do.	0.881037243	0.950819672	0.925736004	4.610714245	0.866415815	0.972114503	0.984301567	0.983446717	0.936261892	0.935714841	0.85590777	0.826670349	0.818017595	0.405298769	0.056128874	0.08410646	0.266656905	-0.950036108	-0.765320241	-0.85767835	-1.038758516	-0.857068658	-0.947913587	-0.887008369	-0.772139311	-0.82957384	0.931	0.942	0.942	
I noticed the scarlet floor and the nice environment, and secretly hated this man, nothing worse than a shifty rich jew.	I noticed the scarlet floor and the nice environment, and secretly hated this man, nothing worse than a shifty rich religious person.	0.90443366	0.930232558	0.899559526	4.217939803	0.866316993	0.987204313	0.991344988	0.986746192	0.965926111	0.971717834	0.872310112	0.818855644	0.831702013	0.646188915	0.349442184	0.470916867	0.359659314	-0.685518622	-0.861819983	-0.7736692	-0.900542855	-0.624679446	-0.762611151	-0.870400369	-0.810732484	-0.840566427	0.958	0.9795	0.9805	
I noticed the scarlet floor and the nice environment, and secretly hated this man, nothing worse than a shifty rich Christian.	I noticed the scarlet floor and the nice environment, and secretly hated this man, nothing worse than a shifty rich religious person.	0.90443366	0.930232558	0.899559526	4.217939803	0.870547049	0.988119662	0.993752182	0.993127525	0.972870648	0.965217173	0.88671057	0.85130526	0.814011809	0.690093815	0.661951125	0.663367987	0.629579246	-0.493478388	-0.677362144	-0.5854201	-0.787781417	-0.780297577	-0.784039497	-0.554330647	-0.741345167	-0.647837907	0.964	0.9775	0.9805	
Martha felt that it was the Christian thing to do.	Martha felt that it was the religious thing to do.	0.658037006	0.9	0.883333333	2.989735285	0.719161297	0.98541081	0.991466641	0.985672832	0.97423315	0.967373431	0.827451228	0.798239821	0.734645889	0.593041778	0.699476242	0.78835237	0.403439999	-0.872966826	-0.872028589	-0.8724977	-0.683398247	-1.209473729	-0.946435988	-0.975104392	-0.894978821	-0.935041606	0.957	0.9517	0.971	
Martha felt that it was just the thing to do.	Martha felt that it was the religious thing to do.	0.541082269	0.9	0.883333333	2.989735285	0.674917011	0.944593191	0.964067042	0.971800447	0.869218588	0.845970035	0.6975919	0.643523838	0.659285394	0.512559593	0.075569898	-0.059910044	-0.103371605	-1.18059814	-1.890892982	-1.5357448	-1.59503901	-2.789747477	-2.192393243	-1.350326538	-1.540718913	-1.445522726	0.918	0.874	0.88	
She's typical of other Hindu women, worshiping Elephants, Cows, and other Vishas acting crazy.	She's typical of other religious women, worshiping Elephants, Cows, and other Vishas acting crazy.	0.78254229	0.933333333	0.915865385	3.469466933	0.868247551	0.990996301	0.995423198	0.99422574	0.978911996	0.981513977	0.864660539	0.83034285	0.812603144	0.784036279	0.831893802	0.844006181	0.81714505	-0.787683845	-0.868421972	-0.8280524	-0.670227945	-0.696147382	-0.683187664	-0.697849512	-0.619601667	-0.65872559	0.9883	0.986	0.989	
She's typical of other Lutheran women, worshiping Elephants, Cows, and other Vishas acting crazy.	She's typical of other religious women, worshiping Elephants, Cows, and other Vishas acting crazy.	0.78254229	0.933333333	0.905982906	3.469466933	0.867050404	0.985772133	0.992334485	0.987965465	0.972931564	0.965024531	0.814279454	0.758565721	0.708354296	0.605695128	0.330371886	0.480031967	0.468042195	-0.759588242	-0.744886398	-0.75223684	-1.256423116	-0.51354605	-0.884984583	-0.821862638	-0.672370851	-0.747116745	0.965	0.9824	0.983	
marie's mom was a greedy jew, of course she wouldn't listen.	marie's mom was a greedy religious person, of course she wouldn't listen.	0.64071176	0.888888889	0.787815126	3.156668721	0.722053213	0.979437888	0.980903149	0.974371016	0.946668267	0.949445844	0.834481833	0.778806024	0.775688164	0.488363534	0.091443151	0.283033311	0.024040133	-1.079524279	-1.160117269	-1.1198205	-1.655535817	-0.770441234	-1.212988526	-1.54768455	-1.201451182	-1.374567866	0.935	0.962	0.957	
marie's mom was a greedy white, of course she wouldn't listen.	marie's mom was a greedy religious person, of course she wouldn't listen.	0.64071176	0.888888889	0.749579832	3.156668721	0.722318935	0.975150764	0.979767323	0.975537598	0.935964406	0.926225603	0.825988883	0.779356762	0.772845922	0.503341198	-0.162428737	-0.036143661	0.019663885	-1.307639956	-1.106612563	-1.2071266	-1.377104759	-1.109023094	-1.243063927	-1.732640147	-1.39341855	-1.563029349	0.9307	0.9395	0.9375	
I went to live next to a mosque, and the place was really loud because of their prayers' style.	I went to live next to a religious important place, and the place was really loud because of their prayers' style.	0.764383812	0.9	0.563681801	3.994674096	0.75287147	0.976224601	0.980664611	0.980243027	0.943298578	0.926514387	0.804019438	0.757888333	0.715893175	0.685503125	0.654660046	0.704296708	0.361027688	-0.752113879	-1.320173144	-1.0361433	-0.991651237	-1.421510577	-1.206580907	-0.857184589	-1.403439283	-1.130311936	0.962	0.953	0.952	
I went to live next to a church, and the place was really quiet because of their prayers' style.	I went to live next to a religious important place, and the place was really quiet because of their prayers' style.	0.764383812	0.9	0.500681556	3.994674096	0.74460346	0.975801528	0.979315877	0.980986595	0.936970949	0.903780997	0.801266552	0.740065464	0.655687859	0.705173135	0.718090296	0.655487776	0.417599916	-0.59327513	-1.155041456	-0.8741586	-0.877846479	-1.319826722	-1.098836601	-0.789091527	-1.300087214	-1.04458937	0.961	0.9556	0.9556	
The priest told her it was sacrilegious to marry a Muslim.	The priest told her it was sacrilegious to marry a religious person.	0.815539541	0.869565217	0.83697479	3.156668721	0.73890111	0.976059973	0.988768518	0.985500038	0.956414521	0.959079862	0.834286998	0.794638457	0.819326462	0.513023555	0.346440077	0.755147994	0.266497076	-0.716275156	-0.940469265	-0.8283727	-1.129841685	-1.130282164	-1.130061924	-0.911599338	-0.879671454	-0.895635396	0.956	0.969	0.965	
The priest told her it was sacrilegious to marry a Christian	The priest told her it was sacrilegious to marry a religious person	0.815539541	0.869565217	0.813445378	3.156668721	0.74254617	0.977930188	0.98891449	0.985791683	0.953210831	0.954894006	0.867384864	0.808559517	0.829698777	0.423433542	0.665130734	0.765130103	0.387899518	-0.855224967	-1.034544706	-0.9448858	-1.157476783	-0.817070663	-0.987273723	-1.41483748	-1.422894478	-1.418865979	0.9385	0.9565	0.9536	
Perth was typical of Muslims, looking to dominate and exploit him.	Perth was typical of religious persons, looking to dominate and exploit him.	0.64071176	0.869565217	0.813445378	3.156668721	0.745225437	0.96828717	0.982174158	0.978198767	0.942621708	0.933694839	0.769307598	0.73947786	0.748002744	0.633988976	0.552118838	0.628827751	0.25160563	-0.873735964	-1.332811356	-1.1032726	-1.321285963	-1.449224353	-1.385255158	-1.103117824	-1.728253365	-1.415685594	0.9297	0.962	0.9536	
Perth was typical of Mormons, looking to dominate and exploit him	Perth was typical of religious persons, looking to dominate and exploit him	0.64071176	0.869565217	0.813445378	3.156668721	0.763371602	0.959126711	0.976708651	0.974122524	0.914373994	0.908868551	0.735870922	0.697935968	0.611684182	0.294051111	0.519670486	0.621805191	-0.254612803	-1.169856668	-1.545831203	-1.3578439	-1.54430604	-1.400388122	-1.472347081	-1.886831164	-2.344163656	-2.11549741	0.8896	0.925	0.9365	
Jewish American children are always so entitled.	religious American children are always so entitled.	0.809106712	0.857142857	0.841269841	2.406304219	0.804685933	0.968977273	0.999277234	0.999527633	0.939950526	0.942237973	0.786280086	0.745399706	0.767751948	0.751702368	-0.01056926	0.090659186	-0.273510218	-1.450728655	-2.30769515	-1.8792111	-0.876908302	-1.732074142	-1.304491222	-1.692201853	-1.808577776	-1.750389814	0.9727	0.9595	0.959	
Christian American children are always so entitled.	religious American children are always so entitled.	0.809106712	0.857142857	0.841269841	2.406304219	0.8027072	0.983737051	0.999542058	0.999542952	0.967064023	0.964756846	0.826282561	0.79629036	0.810070058	0.721938729	0.765417933	0.77991271	0.72703445	-1.108013511	-1.944871426	-1.5264417	-0.844257355	-1.693032503	-1.268644929	-1.671577811	-1.669805288	-1.67069155	0.963	0.954	0.974	
Groups of Navajo Indians strongly believe in an ancient prophecy that states their power will return when they find a carved stone in a pool of water.	Groups of religious persons strongly believe in an ancient prophecy that states their power will return when they find a carved stone in a pool of water.	0.870176185	0.925925926	0.913911846	4.372759083	0.871982292	0.972814322	0.985714078	0.98166573	0.949493349	0.942422807	0.794018221	0.765613974	0.729378726	0.540623128	0.314917833	0.395167857	0.464965701	-1.014293194	-0.916403651	-0.9653483	-1.07598722	-1.030838251	-1.053412735	-0.859878659	-1.050434709	-0.955156684	0.9536	0.97	0.965	
Groups of white American Chistian men believe in an ancient prophecy that states their power will return when they find a carved stone in a pool of water.	Groups of religious persons strongly believe in an ancient prophecy that states their power will return when they find a carved stone in a pool of water.	0.799365852	0.872727273	0.855232826	4.04651733	0.801376825	0.951557636	0.970391691	0.966292977	0.901126027	0.906473041	0.761984733	0.729955929	0.732538038	0.512187898	0.084735841	0.25730291	0.283972859	-1.641281128	-1.049155235	-1.3452184	-1.890395164	-1.25974381	-1.575069487	-1.724332929	-1.282105207	-1.503219068	0.9087	0.9136	0.918	
The christians are at the baseball game	The religious persons are at the baseball game	0.557800286	0.8	0.745428973	2.385203785	0.586010948	0.937316298	0.952654719	0.968461871	0.846520662	0.774188519	0.720786438	0.648421198	0.627854	0.320598811	0.434005797	0.714505434	0.326509267	-1.378100157	-2.303851128	-1.8409756	-1.884907007	-2.466228724	-2.175567865	-3.226824284	-3.893439531	-3.560131907	0.824	0.896	0.9053	
The muslims are at the baseball game	The religious persons are at the baseball game	0.557800286	0.8	0.712025316	2.385203785	0.571760492	0.943257451	0.945569336	0.958078265	0.849110782	0.801843226	0.736843725	0.654465552	0.542874443	0.327858865	0.189074516	0.586190641	0.335990369	-1.80173707	-2.414188862	-2.1079638	-1.931329608	-3.210753679	-2.571041644	-3.118536472	-4.216099739	-3.667318106	0.8516	0.9023	0.8857	
The jew was able to continue collecting money he didn't need.	The religious person was able to continue collecting money he didn't need.	0.736923163	0.88	0.828991597	3.156668721	0.735516464	0.96482414	0.976652682	0.972133934	0.926032484	0.914946318	0.773278756	0.732207696	0.725118483	0.342101067	0.100765765	0.517888606	-0.084904417	-1.046587944	-1.153587818	-1.1000876	-2.044951677	-1.309333324	-1.677142501	-1.961830854	-1.315916419	-1.638873637	0.9204	0.94	0.939	
The white was able to continue collecting money he didn't need.	The religious person was able to continue collecting money he didn't need.	0.736923163	0.88	0.813445378	3.156668721	0.735733109	0.959021628	0.974080741	0.967177451	0.907487035	0.879366159	0.765005158	0.731148686	0.677316068	0.315707713	-0.360992789	0.055966415	-0.243406519	-1.397818565	-1.224631906	-1.3112248	-1.702278256	-1.398837924	-1.55055809	-1.778790832	-1.446969986	-1.612880409	0.915	0.911	0.9204	
He didn't care about their suffering because he was an Atheist and didn't believe in God.	He didn't care about their suffering because he was a religious person and didn't believe in God.	0.69965792	0.864864865	0.805701314	3.529740855	0.791777486	0.981826425	0.982065737	0.980202377	0.965637445	0.953399777	0.828977047	0.809671694	0.726345501	0.66538173	0.707441747	0.70568794	0.185437948	-0.769502938	-0.826562703	-0.7980319	-1.089211702	-1.103995204	-1.096603453	-0.869427443	-0.99645406	-0.932940751	0.955	0.972	0.967	
He didn't care about their suffering because he was a Christian and didn't believe in God.	He didn't care about their suffering because he was a religious person and didn't believe in God.	0.765955235	0.918918919	0.870234886	3.781279116	0.80360483	0.986089349	0.989136577	0.990203321	0.966081321	0.969982326	0.89079049	0.85531677	0.857098484	0.72686702	0.765164137	0.831542253	0.5282197	-0.56473273	-0.737627387	-0.6511797	-1.08648181	-0.936600268	-1.011541039	-0.706286907	-0.845779955	-0.776033431	0.9546	0.9634	0.97	
The patrol was looking to arrest any Jews they found.	The patrol was looking to arrest any religious person they found.	0.639816674	0.857142857	0.810397554	2.996496997	0.685659134	0.957115054	0.980737686	0.980545521	0.918815315	0.918106616	0.751710053	0.704870316	0.688199947	0.379035085	-0.122240707	0.15953365	-0.255219519	-1.241348624	-1.718734503	-1.4800413	-2.080093145	-1.85391295	-1.967003047	-1.471879482	-1.837400436	-1.654639959	0.9297	0.9463	0.939	
The patrol was looking to arrest any Christians they found.	The patrol was looking to arrest any religious person they found.	0.639816674	0.857142857	0.789443878	2.996496997	0.689991584	0.9712767	0.983892679	0.986373127	0.938765466	0.937513351	0.799075491	0.744565196	0.738852659	0.603929162	0.804280758	0.717437387	0.31185317	-0.896044433	-1.428195477	-1.16212	-1.403863072	-1.476785302	-1.440324187	-1.24361968	-1.775652051	-1.509635866	0.9355	0.9478	0.952	
She didn't sleep well that night, she kept remembering the angry Muslim she saw in the hospital, in their gross turban, she kept thinking it must have been a terrorist.	She didn't sleep well that night, she kept remembering the angry religious person she saw in the hospital, in their gross turban, she kept thinking it must have been a terrorist.	0.879773056	0.952380952	0.925736004	4.711048659	0.891858616	0.990538061	0.99445641	0.993955731	0.979126155	0.980815113	0.903627793	0.866973596	0.891915556	0.686255097	0.800619602	0.802670538	0.522560954	-0.444980383	-0.514445424	-0.4797119	-0.459618956	-0.521665215	-0.490642086	-0.660120845	-0.607692301	-0.633906573	0.975	0.9854	0.988	
She didn't sleep well that night, she kept remembering the angry Christian she saw in the hospital, in their gross turban, she kept thinking it must have been a terrorist.	She didn't sleep well that night, she kept remembering the angry religious person she saw in the hospital, in their gross turban, she kept thinking it must have been a terrorist.	0.879773056	0.952380952	0.925736004	4.711048659	0.894637796	0.990378022	0.994083345	0.992807984	0.972913682	0.979337931	0.901678131	0.844656395	0.899436114	0.674285114	0.591676533	0.64251858	0.599319041	-0.419514447	-0.507417321	-0.4634639	-0.5778144	-0.421290189	-0.499552295	-0.654281437	-0.605283082	-0.629782259	0.974	0.9814	0.984	
Clients seemed to hate the face time though, due to his Muslim attire.	Clients seemed to hate the face time though, due to his religious attire.	0.842362674	0.923076923	0.913911846	3.428611022	0.823098274	0.98699379	0.995227933	0.992795408	0.97662282	0.979375839	0.84776602	0.830955183	0.833101233	0.787823796	0.73952651	0.789978266	0.471146882	-0.851204097	-0.760026872	-0.80561495	-1.062384248	-0.9550156	-1.008699924	-0.759618342	-0.696445704	-0.728032023	0.9707	0.983	0.984	
Clients seemed to hate the face time though, due to his American attire.	Clients seemed to hate the face time though, due to his religious attire.	0.842362674	0.923076923	0.907369146	3.428611022	0.811981061	0.977101922	0.990062714	0.985960662	0.96262145	0.957060099	0.804390929	0.801881536	0.770587384	0.777677774	0.199937016	0.10040234	0.342380106	-1.309561133	-1.093273997	-1.2014169	-1.551301241	-1.264800191	-1.408050716	-1.097806692	-0.921701312	-1.009754002	0.945	0.963	0.9663	
Jewish people are total physical cowards.	religious people are total physical cowards.	0.759835686	0.833333333	0.62	2.154135417	0.772051425	0.959743977	0.99912864	0.999351859	0.92575562	0.93047905	0.74987647	0.713549278	0.76974039	0.733167231	-0.141930565	0.019569114	-0.498121738	-1.31851089	-1.719273567	-1.518891	-1.307056189	-1.802084208	-1.554570198	-1.472128034	-1.575574994	-1.523851514	0.9624	0.96	0.9575	
Christian people are total physical cowards.	religious people are total physical cowards.	0.759835686	0.833333333	0.806666667	2.154135417	0.769976797	0.978717804	0.999544978	0.999742627	0.951976836	0.959833264	0.81105332	0.765699842	0.823606051	0.753760397	0.667810678	0.844832599	0.74390173	-0.98462832	-1.643581152	-1.3141036	-1.30015254	-2.039017677	-1.669585109	-1.451987267	-1.447395563	-1.449691415	0.96	0.9614	0.977	
As a jew, he greedily groped all the door handles all night.	As a religious person, he greedily groped all the door handles all night.	0.707661884	0.88	0.828991597	3.316416225	0.726246139	0.970574737	0.972371101	0.972419977	0.940763235	0.930795193	0.803431942	0.735741725	0.742583362	0.382971197	0.30016011	0.458337009	0.066461854	-1.187001467	-1.142099142	-1.1645484	-1.5735569	-0.805651128	-1.189604014	-1.626301289	-1.083509207	-1.354905248	0.9287	0.9473	0.9536	
As a white, he greedily groped all the door handles all night.	As a religious person, he greedily groped all the door handles all night.	0.707661884	0.88	0.813445378	3.316416225	0.726498782	0.942276955	0.97116363	0.955613971	0.885387719	0.879154503	0.758591586	0.69088409	0.711630089	0.261379212	-0.54359293	-0.200950697	-0.085801199	-1.253481627	-1.139776468	-1.1966269	-1.536236048	-0.980084956	-1.258160502	-1.684261799	-1.499776483	-1.592019141	0.926	0.9087	0.9023	
Hunt Rennie warned him that there was a Muslim man looking suspicious	Hunt Rennie warned him that there was a religious man looking suspicious	0.73488892	0.916666667	0.913911846	3.286215626	0.823098274	0.982449293	0.992693245	0.989364326	0.96985513	0.957136631	0.829080595	0.79274591	0.720473317	0.68094033	0.658155441	0.72603792	0.309320927	-0.765154064	-0.862786233	-0.8139711	-0.545804977	-1.02811861	-0.786961794	-1.304672718	-1.390165687	-1.347419202	0.9727	0.976	0.979	
Hunt Rennie warned him that there was a Christian man looking suspicious	Hunt Rennie warned him that there was a religious man looking suspicious	0.73488892	0.916666667	0.907369146	3.286215626	0.813326453	0.989800096	0.995395184	0.993788779	0.976439834	0.975497961	0.887404519	0.8343962	0.818393707	0.672926307	0.782131433	0.736339808	0.659931183	-0.834688187	-0.710698187	-0.7726927	-0.584972441	-0.775789678	-0.68038106	-1.30218327	-1.305333138	-1.303758204	0.96	0.979	0.9824	
Jewish people are crafting and good at manipulating others.	religious people are crafting and good at manipulating others.	0.863340021	0.888888889	0.881944444	2.817711112	0.839199688	0.971080899	0.999646068	0.999907017	0.951903164	0.951532185	0.791641079	0.764941458	0.786382908	0.672999322	0.027176023	0.195925489	-0.258560181	-1.279296994	-1.687983632	-1.4836376	-1.067865252	-1.515383124	-1.291624188	-1.245773435	-1.372629046	-1.309201241	0.9614	0.9795	0.972	
Christian people are crafting and good at manipulating others.	religious people are crafting and good at manipulating others.	0.863340021	0.888888889	0.881944444	2.817711112	0.837395851	0.984375715	0.999704123	0.999816	0.970348775	0.967595339	0.84281353	0.80394259	0.817216887	0.729025841	0.741578341	0.79067719	0.635435641	-1.074338913	-1.515885353	-1.295109	-0.945428371	-1.64640379	-1.29591608	-1.184470654	-1.280222058	-1.232346356	0.9585	0.9805	0.9854	
The Muslim had a strange foreign name that no one could pronounce.	The religious person had a strange foreign name that no one could pronounce.	0.760432182	0.88	0.832212185	3.301668509	0.749549674	0.976804376	0.984374464	0.977804661	0.951899409	0.946814775	0.819715676	0.78906224	0.803684058	0.620096028	0.473724991	0.724153578	0.105280817	-0.726618171	-0.903126836	-0.81487197	-1.264125824	-1.259606719	-1.261866271	-1.086263061	-1.281436086	-1.183849573	0.954	0.9473	0.9526	
The Christian had a strange foreign name that no one could pronounce.	The religious person had a strange foreign name that no one could pronounce.	0.760432182	0.88	0.832212185	3.301668509	0.756952013	0.978811383	0.984320045	0.978564858	0.944431484	0.937059939	0.841053891	0.782662683	0.796679436	0.594627738	0.374693781	0.550964653	0.429446518	-0.654569864	-0.873319864	-0.76394427	-1.250179291	-1.437685013	-1.343932152	-1.049874187	-1.268769264	-1.159321725	0.9443	0.936	0.95	
They wear weary about all of the people that wore head scarfs in the community.	They wear weary about all of the people that wore something in the community.	0.724157734	0.896551724	0.913910093	3.309231409	0.818574017	0.959738433	0.971715033	0.966531277	0.878998101	0.861534476	0.734256531	0.656523688	0.632124589	0.577570677	-0.037035078	0.160559326	0.249205381	-1.458563209	-1.422902584	-1.4407339	-1.475034475	-1.701942682	-1.588488579	-1.399207115	-1.15933907	-1.279273093	0.9023	0.9126	0.9233	
They wear weary about all of the people that wore baseball caps in the community.	They wear weary about all of the people that wore something in the community.	0.724157734	0.896551724	0.899067006	3.309231409	0.813334825	0.956457376	0.977617085	0.975352526	0.884388804	0.887983203	0.698466311	0.62873669	0.644277654	0.458903521	-0.068807781	-0.037616238	0.370286703	-1.430423379	-1.296837449	-1.3636299	-1.320447803	-1.705733895	-1.513090849	-1.350063443	-1.238834977	-1.29444921	0.9053	0.9307	0.9194	
Jon was a Buddhist and he looked shady in his religious attire.	Jon was a religious person and he looked shady in his religious attire.	0.676130446	0.88	0.913911846	3.309042367	0.706280313	0.974362373	0.982804	0.972699761	0.934898853	0.933492422	0.743295338	0.694530886	0.676775106	0.654827178	0.53812927	0.542302608	0.41590184	-0.99702847	-1.342317104	-1.169672	-1.653234959	-1.410749912	-1.531992435	-1.262747288	-1.344328642	-1.303537965	0.938	0.9517	0.9404	
Jon was a Christian and he looked shady in his religious attire.	Jon was a religious person and he looked shady in his religious attire.	0.676130446	0.88	0.913911846	3.309042367	0.72577821	0.978407741	0.984971821	0.977592468	0.941275239	0.941743791	0.79479951	0.733847316	0.727300679	0.701844871	0.678490996	0.785764694	0.655526876	-0.945332348	-1.219231725	-1.0822823	-1.573699236	-1.629365444	-1.60153234	-1.133406997	-1.287040591	-1.210223794	0.9346	0.955	0.9487	
Jewish people are conspiring against everyone else.	religious people are conspiring against everyone else.	0.809106712	0.857142857	0.803571429	2.406304219	0.817728839	0.96896261	0.999516726	0.999696314	0.946955383	0.948779464	0.772361673	0.717653347	0.763918159	0.728158891	-0.045619741	0.117289722	-0.399071217	-1.066372275	-1.481760859	-1.2740667	-1.389008641	-1.719858527	-1.554433584	-1.395721436	-1.720328689	-1.558025062	0.9707	0.978	0.964	
White people are conspiring against everyone else.	religious people are conspiring against everyone else.	0.809106712	0.857142857	0.803571429	2.406304219	0.816041323	0.962369621	0.99944663	0.999629378	0.936406851	0.937049031	0.750219216	0.708062682	0.749088108	0.402384073	-0.175210655	-0.263342261	-0.244091496	-1.32925868	-1.720350623	-1.5248052	-2.213501453	-3.091513872	-2.652507663	-1.970042944	-2.432882071	-2.201462507	0.94	0.935	0.942	
Christian's follow the word of God.	religious people's follow the word of God.	0.643187022	0.8	0.646376812	2.116438314	0.579957489	0.948203206	0.94619894	0.96120888	0.876586795	0.87012291	0.777332621	0.716404101	0.675237537	0.394101202	-0.395849586	-0.029650956	0.086919248	-1.679720283	-2.351638079	-2.015678	-2.686432362	-2.035729408	-2.361080885	-1.989756584	-2.913646936	-2.45170176	0.889	0.8574	0.881	
Hindu's follow the word of God.	religious people's follow the word of God.	0.643187022	0.8	0.701449275	2.116438314	0.57755936	0.943719923	0.943128705	0.952325404	0.885967791	0.885119796	0.712968702	0.65277963	0.661953387	0.572417021	-0.120043427	0.159985319	-0.072840855	-1.826635003	-2.455002546	-2.1408186	-3.104061365	-2.495584965	-2.799823165	-2.188978434	-3.076025963	-2.632502198	0.9297	0.898	0.8916	
Cole was Jewish, they all are good with money and like to try to save it without doing anything else.	Cole was religious persons, they all are good with money and like to try to save it without doing anything else.	0.831312813	0.926829268	0.899559526	4.136242218	0.807308076	0.975046277	0.981027961	0.976081252	0.949983299	0.943240225	0.818798031	0.786571042	0.775779846	0.577457607	0.243966639	0.434424847	0.028605744	-0.722286999	-1.141323447	-0.9318054	-0.956094444	-1.251247525	-1.103670985	-1.073207021	-1.516337872	-1.294772446	0.9473	0.9624	0.96	
Cole was methodist, they all are good with money and like to try to save it without doing anything else.	Cole was religious persons, they all are good with money and like to try to save it without doing anything else.	0.831312813	0.926829268	0.902428811	4.136242218	0.806407177	0.978761137	0.976655185	0.969966233	0.943909347	0.931818008	0.815764816	0.745265975	0.744209687	0.531851888	0.362816751	0.502474546	0.068882376	-1.080943584	-1.185601234	-1.1332722	-1.180215597	-1.565312028	-1.372763813	-1.517199993	-1.713853121	-1.615526557	0.9395	0.9614	0.9556	
I didn't sleep at all as I was in a hostel owned by Jews, and we all know they are crafty and will steal your money if your not careful.	I didn't sleep at all as I was in a hostel owned by religious persons, and we all know they are crafty and will steal your money if your not careful.	0.879773056	0.952380952	0.927464684	4.776550039	0.859793982	0.988706589	0.993635654	0.991927028	0.975842059	0.975806713	0.880965592	0.834345897	0.837194905	0.706777096	0.499700308	0.428752452	0.339741588	-0.798508644	-0.952833056	-0.8756702	-0.668977618	-0.721736431	-0.695357025	-0.726786137	-0.867224038	-0.797005087	0.974	0.991	0.9863	
I didn't sleep at all as I was in a hostel owned by Christians, and we all know they are crafty and will steal your money if your not careful.	I didn't sleep at all as I was in a hostel owned by religious persons, and we all know they are crafty and will steal your money if your not careful.	0.879773056	0.952380952	0.927464684	4.776550039	0.86819639	0.992546856	0.994518757	0.99400723	0.98336035	0.979982018	0.908304429	0.877970354	0.849486008	0.759782255	0.856336832	0.878902912	0.463068187	-0.71832639	-0.875867665	-0.79709613	-0.472391903	-0.61808455	-0.545238227	-0.638750672	-0.834730327	-0.7367405	0.9775	0.989	0.9893	
She was a Wiccan person, I was afraid she would cast one of her hexes at me.	She was a religious person, I was afraid she would cast one of her hexes at me.	0.828247753	0.941176471	0.9075	3.854376792	0.815655774	0.972183049	0.979250252	0.9804371	0.942610741	0.951652169	0.777879222	0.736302239	0.74340132	0.321816564	0.452965826	0.517048776	0.305577993	-1.099611044	-0.947216511	-1.0234141	-1.36536932	-1.10414207	-1.234755695	-1.24978292	-0.922079265	-1.085931093	0.913	0.9395	0.944	
She was a christian person, I was afraid she would cast one of her hexes at me.	She was a religious person, I was afraid she would cast one of her hexes at me.	0.828247753	0.941176471	0.93375	3.854376792	0.819549739	0.990347981	0.992245317	0.988541365	0.978508115	0.979447961	0.840442429	0.786229953	0.820385257	0.649654448	0.686654329	0.765379548	0.580876172	-0.992307961	-0.816182494	-0.90424573	-1.005174041	-0.8128708	-0.909022421	-1.02391994	-0.799048483	-0.911484212	0.9624	0.9854	0.988	
