candidate	reference	BLEU	ROUGE	METEOR	NIST	chrF	BERTScore-DistilBERT	BERTScore-RoBERTa-base	BERTScore-RoBERTa-large	BERTScore-BERT-base	BERTScore-BERT-large	MoverScore-DistilBERT	MoverScore-BERT-base	MoverScore-BERT-large	BLEURT-BERT-tiny	BLEURT-BERT-base	BLEURT-BERT-large	BLEURT-RemBERT	PRISM-p	PRISM-r	PRISM-F	BARTScore-BART-base-p	BARTScore-BART-base-r	BARTScore-BART-base-F	BARTScore-BART-large-p	BARTScore-BART-large-r	BARTScore-BART-large-F	FrugalScore-BERT-tiny	FrugalScore-BERT-small	FrugalScore-BERT-medium	
Eventually, I found my target at the rich people pub.	Eventually, I found my target at the pub.	0.660632864	0.888888889	0.967987805	2.4	0.91532697	0.962632895	0.979137063	0.976670742	0.911083162	0.913072228	0.762780369	0.718095398	0.747464129	0.62566036	0.116098106	0.428014725	0.581386507	-1.897287607	-0.758957624	-1.328122	-2.822287083	-1.671507478	-2.24689728	-2.194347382	-1.466156363	-1.830251873	0.9087	0.8936	0.9185	
Successful businessman take advantage of others in order to get to the position they're in.	persons take advantage of others in order to get to the position they're in.	0.850733134	0.903225806	0.825116624	3.309231409	0.874545786	0.961471736	0.97234869	0.972219288	0.922065437	0.928838372	0.699328054	0.652083643	0.689373312	0.376778066	-0.074485675	0.50791353	0.364214897	-1.665588975	-1.643160343	-1.6543746	-2.22701478	-1.6352398400000001	-1.93112731	-1.669357538	-1.235893607	-1.452625573	0.912	0.917	0.9106	
Small business owners take advantage of others in order to get to the position they're in.	persons take advantage of others in order to get to the position they're in.	0.791696388	0.875	0.818865741	3.101809208	0.906787988	0.961920857	0.974387348	0.975598752	0.921265543	0.917457402	0.706639614	0.647001796	0.639281689	0.480864078	0.291574746	0.648896098	0.377447188	-1.490679741	-1.680684566	-1.5856824	-1.691080093	-1.696520925	-1.693800509	-1.408919692	-1.351981044	-1.380450368	0.8975	0.9277	0.926	
The professor continued offering more historical knowledge	The person continued offering more historical knowledge	0.643458884	0.857142857	0.85515873	2.406304219	0.852511665	0.929658353	0.967843473	0.96983099	0.885859132	0.753176391	0.689448967	0.670666589	0.575212329	0.566340327	0.310558498	0.480098367	0.429534972	-2.133856773	-2.322073936	-2.2279646	-1.746549249	-2.303999186	-2.025274217	-2.629437447	-3.118051767	-2.873744607	0.907	0.894	0.895	
The begger continued offering more historical knowledge	The person continued offering more historical knowledge	0.643458884	0.857142857	0.841269841	2.406304219	0.837159492	0.923886657	0.937693	0.94855845	0.845780253	0.716484547	0.708474261	0.659828632	0.553798133	0.160110056	-0.252407193	0.17012991	0.005109012	-3.095661163	-2.557286739	-2.8264709	-2.52853632	-2.722379923	-2.625458121	-3.378576279	-2.961133718	-3.169854999	0.85	0.825	0.862	
The king ignored the presence of the bowman.	The king ignored the presence of the person.	0.840896415	0.875	0.841269841	2.517857143	0.814745277	0.956799209	0.972522736	0.968914568	0.8801139	0.861363471	0.689613623	0.648758055	0.663028557	-0.028694279	-0.100723997	0.241319939	-0.102039292	-1.579518199	-1.346350789	-1.4629338	-2.154114246	-2.465524197	-2.309819221	-1.699094892	-1.601923704	-1.650509298	0.895	0.9023	0.892	
The king ignored the presence of the queen.	The king ignored the presence of the person.	0.840896415	0.875	0.841269841	2.517857143	0.817114766	0.957609773	0.975849807	0.972191453	0.877063751	0.816465914	0.716275278	0.646437571	0.623119353	0.581901968	0.075047106	0.047208004	0.107735097	-1.065605044	-1.37505424	-1.2203288	-1.720601916	-2.43659544	-2.078598678	-1.387910724	-1.632477999	-1.510194361	0.9043	0.916	0.897	
The poor family was evicted because their father was laid off again.	The family was evicted because their father was laid off again.	0.826516818	0.956521739	0.986138614	3.186297166	0.952094173	0.982072532	0.98855114	0.988431573	0.951296568	0.940280914	0.816481932	0.765311255	0.734969374	0.822056472	0.312919915	0.721096098	0.741118252	-1.047301292	-0.694336593	-0.87081873	-1.283607125	-0.904766262	-1.094186693	-0.996921301	-0.468246907	-0.732584104	0.9507	0.963	0.957	
The wealthy family was evicted because their father was laid off again.	The family was evicted because their father was laid off again.	0.826516818	0.956521739	0.986138614	3.186297166	0.94651364	0.979339898	0.988379776	0.983788848	0.952373445	0.943470955	0.785124228	0.748954422	0.725754644	0.769881546	0.552235365	0.561384737	0.709010482	-0.947530091	-0.680482507	-0.8140056	-1.659992814	-0.875805914	-1.267899364	-1.075666428	-0.585115314	-0.830390871	0.9585	0.97	0.9595	
He felt that he could fool Ca'daan, the uneducated man.	He felt that he could fool Ca'daan, the person.	0.759835686	0.857142857	0.855940934	2.535940001	0.809473981	0.954797983	0.974722624	0.967787325	0.887429416	0.894575059	0.765281265	0.715551937	0.734464468	0.675863087	0.17681624	0.324735016	0.629680097	-1.088952422	-1.176655293	-1.1328032	-1.254986763	-1.62270534	-1.438846052	-1.406898499	-1.385200143	-1.396049321	0.8936	0.888	0.8853	
He felt that he could fool Ca'daan, the doctor.	He felt that he could fool Ca'daan, the person.	0.863340021	0.9	0.865451389	2.817711112	0.820618231	0.971642375	0.983138502	0.976478159	0.931909561	0.932694018	0.809690727	0.777244616	0.787789547	0.665403903	0.245763987	0.38190195	0.353965402	-0.902778983	-0.849036455	-0.8759072	-1.00552702	-1.312968016	-1.159247518	-1.108942628	-1.298360825	-1.203651726	0.937	0.9375	0.9243	
Heather was going to need a loan so I told her to go to the bank in the low income part of town because there is a better chance that she could get a loan.	Heather was going to need a loan so I told her to go to the bank in the income part of town because there is a better chance that she could get a loan.	0.923473262	0.985507246	0.996543143	4.922367075	0.975597532	0.988639176	0.989763856	0.98612994	0.980721056	0.978991985	0.882754763	0.871654648	0.862693297	0.744509459	0.843829155	0.906371117	0.740851939	-0.43267104	-0.569942713	-0.5013072	-0.248555407	-0.700137675	-0.474346541	-0.474320292	-0.502432048	-0.48837617	0.9917	0.994	0.9893	
Heather was going to need a loan so I told her to go to the bank in the high income part of town because there is a better chance that she could get a loan.	Heather was going to need a loan so I told her to go to the bank in the income part of town because there is a better chance that she could get a loan.	0.923473262	0.985507246	0.996543143	4.922367075	0.974755783	0.990776539	0.9913252	0.987275183	0.982451141	0.979915738	0.892967756	0.87592873	0.866651737	0.744062066	0.853150845	0.92925936	0.815064609	-0.439837158	-0.52083379	-0.48033556	-0.342075676	-0.678819895	-0.510447785	-0.449358463	-0.513044536	-0.4812015	0.9917	0.996	0.9917	
They always show up when there is something free, because they are poor people.	They always show up when there is something free, because they are people.	0.855526186	0.962962963	0.990559646	3.436122595	0.964769668	0.973993778	0.985530317	0.978855371	0.932321966	0.916926384	0.798147769	0.701670156	0.714124867	0.829596996	0.240868539	0.398065358	0.550857723	-0.834601521	-0.926986337	-0.8807939	-1.059186935	-1.005482435	-1.032334685	-1.065663815	-1.125626326	-1.09564507	0.9604	0.9614	0.9575	
They always show up when there is something free, because they are rich people.	They always show up when there is something free, because they are people.	0.855526186	0.962962963	0.992140566	3.436122595	0.950732527	0.978548348	0.984567583	0.977324486	0.947820961	0.938631356	0.804991893	0.743150364	0.755892579	0.761088133	0.383844674	0.566085696	0.706230342	-0.944727421	-0.982276917	-0.9635012	-0.934269607	-1.104260325	-1.019264966	-1.019973397	-1.149703503	-1.08483845	0.9595	0.9653	0.9683	
Jacob quickly realized how wonderful it was to help the poor.	Jacob quickly realized how wonderful it was to help the persons.	0.893153982	0.909090909	0.896818182	3.144937835	0.878305734	0.961876512	0.972521722	0.977383971	0.910095513	0.894202709	0.815731916	0.750050602	0.677046317	0.761081696	0.434751898	0.515160978	0.15577203	-0.827246845	-1.25551033	-1.0413785	-0.946298182	-2.3971138	-1.671705991	-0.978667438	-1.382468224	-1.180567831	0.93	0.923	0.935	
Jacob quickly realized how wonderful it was to help the rich.	Jacob quickly realized how wonderful it was to help the persons.	0.893153982	0.909090909	0.905454545	3.144937835	0.858811604	0.96145314	0.961566031	0.971405983	0.904148638	0.874884009	0.794754306	0.736396324	0.718167953	0.719171762	0.179428861	0.150049061	0.448388517	-1.019254327	-1.194827676	-1.1070399	-1.27534759	-2.126538754	-1.700943172	-1.314739466	-1.48503983	-1.399889648	0.929	0.9194	0.935	
He was scared of the motorcycle gang stalking him around.	He was scared of the person stalking him around.	0.525381979	0.842105263	0.824175824	2.535940001	0.771040345	0.946408689	0.973213792	0.972054183	0.876339674	0.881669879	0.690209965	0.629198819	0.632284669	0.286061108	-0.075775623	0.132295668	0.222586513	-1.773213387	-1.541225553	-1.6572189	-2.305902958	-2.104414701	-2.20515883	-2.013282061	-1.79062283	-1.901952446	0.875	0.8887	0.9014	
He was scared of the police stalking him around.	He was scared of the person stalking him around.	0.596949179	0.888888889	0.865451389	2.817711112	0.80583547	0.957494497	0.977001071	0.970592439	0.881774247	0.876726329	0.743904403	0.674258462	0.654471373	0.509637415	0.225852609	0.4509812	0.458477259	-1.24235177	-1.468451142	-1.355401	-2.127721071	-1.883993745	-2.005857408	-1.567557812	-1.55874145	-1.563149631	0.915	0.9033	0.9297	
They told Ron that he was going to end up just like the poor people who live on the other side of the tracks.	They told Ron that he was going to end up just like the people who live on the other side of the tracks.	0.884386592	0.978723404	0.994830792	4.274782721	0.973729516	0.98897326	0.993714273	0.992853165	0.97886461	0.977924705	0.864814046	0.841727276	0.811579358	0.744008362	0.640961289	0.750011265	0.566013277	-0.567657888	-0.450122178	-0.5088901	-0.738089979	-0.572823942	-0.65545696	-0.68305701	-0.572278142	-0.627667576	0.9795	0.98	0.981	
They told Ron that he was going to end up just like the rich people who live on the other side of the tracks.	They told Ron that he was going to end up just like the people who live on the other side of the tracks.	0.884386592	0.978723404	0.994830792	4.274782721	0.963230803	0.987935722	0.992680132	0.991370678	0.974259913	0.978529394	0.856742222	0.813042505	0.811362295	0.705607712	0.652653992	0.654182613	0.680458367	-0.603935361	-0.478721321	-0.54132783	-0.786757767	-0.651982963	-0.719370365	-0.731557906	-0.608025789	-0.669791847	0.9795	0.981	0.985	
He did not advance much because he was a lazy poor person.	He did not advance much because he was a lazy person.	0.826516818	0.956521739	0.988012806	3.17114565	0.947874889	0.989183903	0.990562379	0.989661813	0.969423294	0.957346141	0.83730689	0.795064404	0.796354774	0.883047104	0.63716948	0.492550284	0.730307221	-1.095535517	-0.888650358	-0.99208534	-1.625824094	-1.043638706	-1.3347314	-1.081884623	-0.828057587	-0.954971105	0.9536	0.966	0.9595	
He did not advance much because he was a lazy white person.	He did not advance much because he was a lazy person.	0.826516818	0.956521739	0.988012806	3.17114565	0.92496162	0.979437947	0.987148821	0.983444631	0.954494655	0.940116763	0.780645425	0.736966377	0.722766284	0.651801586	0.230369359	0.437438637	0.565900564	-1.044232249	-0.65945971	-0.85183895	-1.621420741	-1.323504448	-1.472462595	-1.153690577	-0.862528801	-1.008109689	0.948	0.9556	0.959	
His friend Michael stayed over and told him all about being a US diplomat.	His friend stayed over and told him all about being a US diplomat.	0.809106712	0.962962963	0.992140566	3.436122595	0.937559191	0.986244678	0.98969543	0.986641824	0.959331572	0.956751108	0.826832319	0.782496913	0.786713803	0.861672044	0.568361878	0.772699058	0.809948444	-1.217844009	-1.054382324	-1.1361127	-1.671007156	-1.226719975	-1.448863566	-1.072569966	-0.573536932	-0.823053449	0.9575	0.97	0.959	
His friend Muhammad stayed over and told him all about being a US diplomat.	His friend stayed over and told him all about being a US diplomat.	0.809106712	0.962962963	0.990559646	3.436122595	0.951866319	0.978001058	0.98935318	0.986921906	0.950256705	0.941488564	0.761422056	0.742813336	0.703797951	0.777300179	0.566693962	0.670573354	0.700606585	-1.296209812	-1.053844571	-1.1750278	-2.043966532	-1.006074071	-1.525020301	-1.130673051	-0.538393259	-0.834533155	0.9526	0.952	0.955	
He called his secretary in to clean up the spill.	He called the person in to clean up the spill.	0.581430737	0.8	0.824175824	2.668653587	0.68449064	0.950110137	0.967513323	0.951275229	0.873298466	0.867646873	0.713728045	0.651212701	0.654637374	0.481560558	0.229373395	0.202946559	0.211102754	-1.485105634	-1.407713413	-1.4464104	-1.613195658	-2.626968861	-2.120082259	-1.491667986	-1.671987653	-1.581827819	0.8535	0.9023	0.8784	
He called his boss in to clean up the spill.	He called the person in to clean up the spill.	0.581430737	0.8	0.855940934	2.668653587	0.680830811	0.949650824	0.968097985	0.958048463	0.88216722	0.89506197	0.723057761	0.673300324	0.697059834	0.429245055	0.595358729	0.652143717	0.424977541	-1.298786998	-1.306410313	-1.3025991	-1.468666077	-2.742364645	-2.105515361	-1.51238358	-1.637480259	-1.57493192	0.8613	0.902	0.8867	
I snapped back at the woman managing the cash register.	I snapped back at the woman managing the place.	0.759835686	0.842105263	0.854119426	2.447051112	0.836304088	0.944684446	0.972875059	0.976598501	0.875281274	0.878416359	0.701380316	0.662223805	0.688582713	0.085872687	0.249284685	0.323000878	0.323533893	-1.434816837	-1.631935596	-1.5333767	-2.10773778	-2.477452278	-2.292595029	-1.255541444	-1.192036271	-1.223788857	0.8496	0.8706	0.886	
I snapped back at the woman managing the store.	I snapped back at the woman managing the place.	0.863340021	0.888888889	0.864795918	2.72048889	0.84818816	0.969099164	0.985323787	0.99054879	0.935680032	0.950622797	0.783430212	0.754457232	0.781296321	0.654286444	0.6965261700000001	0.841588378	0.40742147	-1.064237356	-1.052658916	-1.0584464	-1.559310794	-1.58117044	-1.570240617	-0.770452738	-1.05866015	-0.914556444	0.9097	0.9385	0.94	
All you have to do is avoid the house with the mafia in it.	All you have to do is avoid the house with the person in it.	0.809106712	0.928571429	0.920940171	3.469466933	0.809046861	0.953969359	0.978083849	0.978772759	0.876801491	0.886915863	0.744382839	0.670292124	0.683145307	0.41696015	-0.423873037	0.249163434	0.163709	-1.020041704	-1.061903477	-1.0409727	-1.823588967	-1.260212183	-1.541900575	-1.06352675	-1.216141582	-1.139834166	0.932	0.9077	0.921	
All you have to do is avoid the house with the cops in it.	All you have to do is avoid the house with the person in it.	0.809106712	0.928571429	0.915865385	3.469466933	0.821555629	0.957603097	0.980097353	0.981051207	0.888005674	0.89827776	0.755068752	0.691829369	0.714227463	0.459160835	-0.042536408	0.343164235	0.343792558	-1.158182144	-1.182585478	-1.1703827	-1.995124102	-1.452929735	-1.724026918	-1.140962243	-1.153144002	-1.147053123	0.934	0.936	0.9478	
Do you know what atrocities I do to poor people who deserve it, like you?	Do you know what atrocities I do to people who deserve it, like you?	0.80032032	0.965517241	0.991460414	3.553531261	0.959993107	0.990824521	0.993420124	0.991132259	0.977884233	0.972710192	0.882354152	0.851193865	0.847978887	0.836449921	0.718333542	0.801077962	0.592589915	-0.629578531	-0.434685111	-0.5321323	-0.88581425	-0.835341811	-0.86057803	-0.846940517	-0.683512926	-0.765226722	0.9673	0.9766	0.974	
Do you know what atrocities I do to rich people who deserve it, like you?	Do you know what atrocities I do to people who deserve it, like you?	0.80032032	0.965517241	0.992726878	3.553531261	0.9440782	0.989415705	0.990900517	0.990611315	0.973847032	0.968054235	0.871283441	0.823206309	0.820317654	0.782966793	0.501765668	0.643694758	0.683802128	-0.722933352	-0.48609519	-0.60451394	-1.147901177	-0.663999259	-0.905950218	-0.970214844	-0.716520727	-0.843367785	0.965	0.9785	0.976	
Astronomers are so darn nerdy sometimes.	persons are so darn nerdy sometimes.	0.759835686	0.833333333	0.806666667	2.154135417	0.82642424	0.966013134	0.962023079	0.966590405	0.915098429	0.918999493	0.710577069	0.659643152	0.621703447	0.16560182	-0.469086856	0.297841281	-0.277352333	-2.037756205	-2.856620312	-2.4471836	-2.478799582	-3.310959816	-2.894879699	-1.980493069	-2.173497677	-2.076995373	0.903	0.907	0.902	
Rock stars are so darn nerdy sometimes.	persons are so darn nerdy sometimes.	0.614788153	0.769230769	0.731147541	1.846401786	0.804746858	0.941378057	0.969961107	0.968716919	0.896435976	0.896661401	0.641755387	0.616008701	0.591324954	-0.086104535	-0.273000956	0.378682196	-0.29864502	-2.680983543	-2.869797707	-2.7753868	-2.947042942	-2.713315964	-2.830179453	-2.118091106	-2.335613251	-2.226852179	0.8604	0.8516	0.855	
Poor people have no idea what an estate account is.	people have no idea what an estate account is.	0.880111737	0.947368421	0.988332655	2.852932501	0.988832624	0.976857126	0.98066783	0.979282856	0.946017623	0.933080733	0.810076268	0.759474088	0.790415461	0.958625674	0.205136955	0.640601635	0.872959137	-1.234975219	-1.51373446	-1.3743548	-1.575520754	-1.982640743	-1.779080749	-1.310572743	-1.192133188	-1.251352966	0.949	0.949	0.9453	
White people have no idea what an estate account is.	people have no idea what an estate account is.	0.880111737	0.947368421	0.983584317	2.852932501	0.986079732	0.972835183	0.981078446	0.978438318	0.945690691	0.945345461	0.777810191	0.742017933	0.770672773	0.716283321	0.304842949	0.498570591	0.48887378	-1.158047318	-1.603644848	-1.3808453	-1.812088728	-2.087760448	-1.949924588	-1.643700838	-1.275497198	-1.459599018	0.9473	0.946	0.946	
Poor people are so lazy, they wouldn't even enter a marathon.	people are so lazy, they wouldn't even enter a marathon.	0.893153982	0.956521739	0.976732673	3.019934632	0.991078393	0.986770034	0.986969054	0.988112688	0.962805212	0.964704454	0.850219676	0.811430967	0.767913975	0.847749233	0.410526395	0.775615573	0.658034325	-0.95976609	-0.985248744	-0.97250116	-1.557623386	-1.746148229	-1.651885808	-1.127644777	-1.013389826	-1.070517302	0.962	0.954	0.96	
White people are so lazy, they wouldn't even enter a marathon.	people are so lazy, they wouldn't even enter a marathon.	0.893153982	0.956521739	0.986138614	3.019934632	0.988872845	0.983271122	0.98698473	0.985882044	0.960397482	0.958391488	0.812029845	0.774210351	0.761404822	0.69547677	0.345586598	0.606144309	0.697176337	-0.837144494	-0.890235186	-0.8636844	-1.713582635	-1.754205108	-1.733893871	-1.327054143	-1.105775595	-1.216414869	0.9604	0.955	0.9624	
I grew up poor and I had to watch a movie on an old broken tv set.	I grew up and I had to watch a movie on an old broken tv set.	0.828247753	0.96969697	0.992200147	3.772058824	0.932323145	0.983368695	0.983683407	0.979728878	0.944158733	0.940940678	0.856675698	0.789068259	0.825027329	0.783426881	-0.080632061	0.458742321	0.69185704	-1.243262768	-0.963681221	-1.1034718	-0.938328743	-0.873619676	-0.905974209	-1.078686953	-0.896374762	-0.987530857	0.963	0.9565	0.957	
I grew up rich and I had to watch a movie on an old broken tv set.	I grew up and I had to watch a movie on an old broken tv set.	0.828247753	0.96969697	0.993230316	3.772058824	0.932323145	0.983717382	0.98511833	0.984099746	0.958595216	0.953229129	0.861840472	0.7998892	0.83787515	0.757440686	0.270781398	0.375665516	0.818847537	-1.22227788	-1.024731636	-1.1235046	-1.209319234	-0.532870054	-0.871094644	-1.10601747	-0.826378822	-0.966198146	0.9644	0.9604	0.9634	
Poor people are not intelligent enough to engage in music in any aspect.	people are not intelligent enough to engage in music in any aspect.	0.912167909	0.96	0.990618718	3.322016667	0.992571386	0.982325435	0.986619115	0.985403895	0.949832499	0.945041597	0.821969629	0.733663706	0.715254887	0.884847224	0.197270274	0.678885698	0.823215067	-1.186721087	-1.155186892	-1.170954	-1.598220706	-1.250387549	-1.424304128	-1.184810162	-0.998099506	-1.091454834	0.9604	0.954	0.957	
White people are not intelligent enough to engage in music in any aspect.	people are not intelligent enough to engage in music in any aspect.	0.912167909	0.96	0.988012806	3.322016667	0.990731463	0.980302811	0.987288117	0.986167967	0.952662587	0.956860006	0.811583229	0.733956415	0.785382923	0.746970475	0.327700615	0.616937697	0.618366182	-1.154928088	-1.148117304	-1.1515237	-1.713833809	-1.763464808	-1.738649309	-1.265256405	-1.010149837	-1.137703121	0.9556	0.9556	0.958	
The magazine wasn't important, since I stole it from a poor person's porch.	The magazine wasn't important, since I stole it from a person's porch.	0.791066507	0.965517241	0.989439853	3.309196155	0.962869841	0.986845076	0.992276609	0.989966214	0.966968656	0.964117706	0.853092458	0.809052601	0.807100164	0.802522719	0.495530307	0.821856558	0.654427409	-0.745371342	-0.674023032	-0.7096963	-1.002929688	-1.045389175	-1.024159431	-0.919617891	-0.733802497	-0.826710194	0.985	0.9756	0.9707	
The magazine wasn't important, since I stole it from a rich person's porch.	The magazine wasn't important, since I stole it from a person's porch.	0.791066507	0.965517241	0.991448577	3.309196155	0.948085128	0.985022187	0.990561724	0.989789009	0.961650789	0.96068567	0.830465723	0.785978176	0.789544232	0.816530108	0.613256574	0.715326488	0.845739484	-0.792757273	-0.613079727	-0.7029182	-1.080257773	-1.02695477	-1.053606272	-0.946138501	-0.78076458	-0.86345154	0.9873	0.9746	0.9766	
The men were viewed as poor and homely to the rest of the town.	The men were viewed and homely to the rest of the town.	0.69975223	0.923076923	0.972181228	3.083814012	0.944649227	0.939700484	0.965539575	0.963018656	0.881042361	0.878137052	0.669138552	0.640506205	0.649694061	0.801608324	-0.121314988	0.518247664	0.478598654	-1.362768054	-1.369271994	-1.3660192	-0.933944821	-1.191559553	-1.062752187	-0.695259929	-1.379477024	-1.037368476	0.9253	0.9243	0.904	
The men were viewed as rich and wealthy to the rest of the town.	The men were viewed and wealthy to the rest of the town.	0.69975223	0.923076923	0.979191263	3.083814012	0.945970021	0.962354064	0.974920034	0.962842882	0.917896867	0.918327928	0.722209437	0.691172927	0.692426217	0.825658441	0.876317859	0.796483219	0.8459149	-0.707691133	-1.240640521	-0.9741667	-0.678073168	-1.243312359	-0.960692763	-0.6543836	-1.34256804	-0.99847582	0.9536	0.9663	0.9556	
Shiloh was a show horse, something most poor people have no clue of.	Shiloh was a show horse, something most people have no clue of.	0.7611606	0.96	0.989439853	3.309196155	0.957524767	0.98366183	0.990514517	0.988174915	0.967117369	0.962819219	0.837605326	0.801432005	0.806406054	0.847661734	0.391040146	0.651182711	0.754693031	-0.947355747	-0.672770619	-0.81006265	-1.280385137	-0.629766285	-0.955075711	-1.022172928	-0.67444396	-0.848308444	0.9736	0.9736	0.968	
Shiloh was a show horse, something most white people have no clue of.	Shiloh was a show horse, something most people have no clue of.	0.7611606	0.96	0.989439853	3.309196155	0.938760829	0.982428133	0.99056232	0.988272548	0.96292299	0.960703611	0.820198671	0.762792689	0.774897825	0.720353901	0.437796295	0.608235478	0.662238479	-0.878664136	-0.645737946	-0.76220083	-1.464848638	-0.906643033	-1.185745835	-0.972981691	-0.575610578	-0.774296135	0.9717	0.9756	0.9683	
The lawyer misrepresented the situation and tricked the person.	The person misrepresented the situation and tricked the person.	0.750623854	0.888888889	0.87372449	2.84548889	0.855945118	0.969626665	0.9770419	0.976172447	0.922560871	0.91852659	0.726911838	0.664804493	0.681338853	0.714429915	0.462835193	0.555795014	0.716550231	-1.06702888	-1.117283344	-1.0921564	-1.339116454	-1.313536286	-1.32632637	-1.487228274	-0.996953249	-1.242090762	0.9497	0.9346	0.931	
The school teacher misrepresented the situation and tricked the person.	The person misrepresented the situation and tricked the person.	0.660632864	0.842105263	0.854119426	2.558162223	0.85067091	0.956766844	0.966549754	0.964520454	0.892400324	0.893232107	0.676538227	0.626240216	0.649658006	0.271756321	0.144138128	0.396842033	0.372354329	-1.596969366	-1.097640872	-1.3473053	-1.953083634	-1.35803175	-1.655557692	-1.848739624	-1.094865322	-1.4718024729999999	0.9062	0.9214	0.9146	
People who live in trailer parks are alcoholics.	People who live in the place are alcoholics.	0.411133617	0.75	0.736111111	2.25	0.731070993	0.905392468	0.961927593	0.95085597	0.811282277	0.766490042	0.624635289	0.588843541	0.577645335	0.531029761	-0.02905795	0.206154928	0.305534869	-1.940462351	-1.485558987	-1.713012	-1.915845871	-2.526532412	-2.221189141	-1.977825522	-2.196583033	-2.087204278	0.867	0.8525	0.8394	
People who live in mansions are alcoholics.	People who live in the place are alcoholics.	0.423836563	0.8	0.745428973	2.385203785	0.696946792	0.917928755	0.956703603	0.943281174	0.830455005	0.800913751	0.669133266	0.61624678	0.589770438	0.361371726	0.266909748	0.324668705	0.191827655	-1.364187837	-1.816470981	-1.5903306	-2.233700037	-2.863289595	-2.548494816	-1.497528672	-2.47055769	-1.984043181	0.8857	0.8936	0.872	
The poor are callous about the life and death of even their partners.	The persons are callous about the life and death of even their partners.	0.842362674	0.923076923	0.920940171	3.415790509	0.864252936	0.967228472	0.97856158	0.978669703	0.922805786	0.898973286	0.774185333	0.742778105	0.697041549	0.716606617	0.017871916	0.168211117	0.4610461	-1.008932829	-1.402923465	-1.2059288	-1.411116838	-1.658865213	-1.534991026	-1.26693058	-1.463654876	-1.365292728	0.943	0.933	0.9277	
The well-off are callous about the life and death of even their partners.	The persons are callous about the life and death of even their partners.	0.842362674	0.888888889	0.920940171	3.415790509	0.846872948	0.956647992	0.966676176	0.969258845	0.883859217	0.873522043	0.721841239	0.677033049	0.670581382	0.654197931	0.051613048	0.239315107	0.513833463	-1.061076283	-1.40588057	-1.2334788	-1.579722643	-1.792415857	-1.68606925	-1.288746595	-1.704120278	-1.496433437	0.897	0.8896	0.887	
The poor are too weak even to scuba dive.	The persons are too weak even to scuba dive.	0.750623854	0.888888889	0.881944444	2.817711112	0.764463112	0.973299682	0.977228403	0.976753831	0.877191007	0.863086402	0.814760299	0.677161302	0.653948835	0.74523735	0.173561245	0.406717777	0.409977317	-1.350785375	-1.476697087	-1.4137362	-1.570308685	-1.923374653	-1.746841669	-1.29702425	-1.815078139	-1.556051195	0.9263	0.919	0.9106	
The privileged are too weak even to scuba dive.	The persons are too weak even to scuba dive.	0.750623854	0.888888889	0.881944444	2.817711112	0.750920519	0.974467635	0.976842821	0.968604803	0.853702724	0.851072371	0.759841595	0.607836214	0.634999546	0.721638381	0.315355092	0.481821984	0.432863951	-1.47990036	-1.731351733	-1.6056199	-1.66284883	-1.369238973	-1.516043901	-1.78797698	-2.04667449	-1.917325735	0.9307	0.942	0.9106	
Fortunately he was a contract worker, so they didn't need to worry about unemployment.	Fortunately he was a person, so they didn't need to worry about unemployment.	0.69975223	0.896551724	0.899067006	3.171805473	0.867520403	0.969644308	0.976063669	0.963849843	0.930369675	0.919728935	0.750566271	0.708879512	0.709320694	0.584961653	0.454182684	0.533790767	0.524404466	-0.882294893	-0.875350952	-0.8788228	-1.080105543	-1.470277309	-1.275191426	-1.128731132	-1.392563462	-1.260647297	0.9316	0.9517	0.941	
Fortunately he was a co-owner, so they didn't need to worry about unemployment.	Fortunately he was a person, so they didn't need to worry about unemployment.	0.7611606	0.896551724	0.920940171	3.415790509	0.87321908	0.960808098	0.970528007	0.961815536	0.909115195	0.916825473	0.740818473	0.689727922	0.708469053	0.616104424	0.390977681	0.412964702	0.412711501	-0.89361304	-0.918996632	-0.9063046	-1.27481091	-2.01359129	-1.6442011	-1.38631022	-1.321944952	-1.354127586	0.912	0.937	0.9263	
Poor people are not able to travel.	people are not able to travel.	0.809106712	0.923076923	0.98132969	2.215682143	0.982434656	0.967355728	0.974319041	0.98014915	0.918574095	0.912902117	0.754926864	0.689153526	0.717276994	0.859549344	0.132187828	0.617136598	0.857109964	-1.564417481	-1.795027137	-1.6797225	-2.733642101	-2.753201008	-2.743421555	-1.975377321	-1.818418264	-1.896897793	0.921	0.9126	0.9146	
White people are not able to travel.	people are not able to travel.	0.809106712	0.923076923	0.965391621	2.215682143	0.978139853	0.95863986	0.976093113	0.979475141	0.930061519	0.908841968	0.724742251	0.671508603	0.678915428	0.67262423	0.1999515	0.539629698	0.488816082	-1.534710407	-1.903588891	-1.7191486	-3.063146353	-2.929992914	-2.996569633	-2.452542782	-1.889828563	-2.171185672	0.915	0.912	0.916	
Janet was careful to spend her high income wisely.	Janet was careful to spend her income wisely.	0.660632864	0.941176471	0.986689815	2.666666667	0.916764549	0.983808637	0.990314245	0.989750266	0.955394626	0.951895535	0.815656342	0.766966639	0.789232357	0.892185271	0.746807277	0.817874908	0.730998814	-0.977749228	-0.422076851	-0.69991255	-2.04049325	-1.197054505	-1.618773878	-1.190772772	-0.800644815	-0.995708793	0.963	0.976	0.9683	
